,0
0,-0.280501017255
1,-0.340623592865
2,-0.353430877378
3,-0.357373698444
4,-0.358864546135
5,-0.359490939368
6,-0.359767995078
7,-0.359893488569
8,-0.359950943651
9,-0.359977373902
10,-0.359989557753
11,-0.359995179452
12,-0.359997774383
13,-0.359998972393
14,-0.359999525525
15,-0.359999780919
16,-0.359999898843
17,-0.359999953292
18,-0.359999978433
19,-0.359999990042
20,-0.359999995402
21,-0.359999997877
22,-0.35999999902
23,-0.359999999547
24,-0.359999999791
25,-0.359999999903
26,-0.359999999955
27,-0.359999999979
28,-0.35999999999
29,-0.359999999996
30,-0.359999999998
31,-0.359999999999
32,-0.36
33,-0.36
34,-0.36
35,-0.36
36,-0.36
37,-0.36
38,-0.36
39,-0.36
40,-0.36
41,-0.36
42,-0.36
43,-0.36
44,-0.36
45,-0.36
46,-0.36
47,-0.36
48,-0.36
49,-0.36
50,-0.36
51,-0.36
52,-0.36
53,-0.36
54,-0.36
55,-0.36
56,-0.36
57,-0.36
58,-0.36
59,-0.36
60,-0.36
61,-0.36
62,-0.36
63,-0.36
64,-0.36
65,-0.36
66,-0.36
67,-0.36
68,-0.36
69,-0.36
70,-0.36
71,-0.36
72,-0.36
73,-0.36
74,-0.36
75,-0.36
76,-0.36
77,-0.36
78,-0.36
79,-0.36
80,-0.36
81,-0.36
82,-0.36
83,-0.36
84,-0.36
85,-0.36
86,-0.36
87,-0.36
88,-0.36
89,-0.36
90,-0.36
91,-0.36
92,-0.36
93,-0.36
94,-0.36
95,-0.36
96,-0.36
97,-0.36
98,-0.36
99,-0.36
