,0
0,-0.0811202704669
1,-0.117127343223
2,-0.154430344529
3,-0.192608124118
4,-0.231089415959
5,-0.269162512038
6,-0.306029337265
7,-0.340896420695
8,-0.373077749344
9,-0.40207822237
10,-0.427635207131
11,-0.449713392565
12,-0.468464112647
13,-0.484167562608
14,-0.497174717548
15,-0.50785947017
16,-0.516584898037
17,-0.523682991553
18,-0.529444978785
19,-0.534118921031
20,-0.537911700848
21,-0.540993275252
22,-0.543501790584
23,-0.545548723688
24,-0.547223609203
25,-0.548598163793
26,-0.549729764909
27,-0.550664319357
28,-0.551438592261
29,-0.552082077814
30,-0.552618491098
31,-0.553066952123
32,-0.553442922906
33,-0.553758948063
34,-0.55402523997
35,-0.554250141393
36,-0.55444049175
37,-0.554601917622
38,-0.554739063744
39,-0.554855777171
40,-0.554955254552
41,-0.55504016031
42,-0.555112721776
43,-0.555174806071
44,-0.555227982449
45,-0.555273573034
46,-0.55531269428
47,-0.55534629095
48,-0.555375164085
49,-0.555399994088
50,-0.555421359849
51,-0.555439754639
52,-0.555455599359
53,-0.555469253612
54,-0.55548102499
55,-0.555491176872
56,-0.555499935001
57,-0.555507493029
58,-0.555514017212
59,-0.555519650393
60,-0.555524515377
61,-0.555528717808
62,-0.555532348615
63,-0.555535486104
64,-0.555538197737
65,-0.555540541661
66,-0.555542568012
67,-0.555544320034
68,-0.555545835037
69,-0.555547145222
70,-0.555548278387
71,-0.555549258536
72,-0.555550106399
73,-0.555550839886
74,-0.555551474468
75,-0.555552023517
76,-0.55555249859
77,-0.555552909675
78,-0.555553265409
79,-0.555553573258
80,-0.55555383968
81,-0.555554070258
82,-0.555554269822
83,-0.55555444255
84,-0.555554592054
85,-0.555554721461
86,-0.555554833476
87,-0.555554930437
88,-0.555555014371
89,-0.555555087029
90,-0.555555149927
91,-0.555555204378
92,-0.555555251515
93,-0.555555292323
94,-0.555555327652
95,-0.555555358237
96,-0.555555384717
97,-0.555555407642
98,-0.555555427489
99,-0.555555444673
100,-0.555555459551
101,-0.555555472432
102,-0.555555483584
103,-0.55555549324
104,-0.5555555016
105,-0.555555508838
106,-0.555555515105
107,-0.555555520532
108,-0.55555552523
109,-0.555555529298
110,-0.55555553282
111,-0.55555553587
112,-0.55555553851
113,-0.555555540796
114,-0.555555542776
115,-0.55555554449
116,-0.555555545974
117,-0.555555547259
118,-0.555555548372
119,-0.555555549336
120,-0.55555555017
121,-0.555555550892
122,-0.555555551518
123,-0.555555552059
124,-0.555555552528
125,-0.555555552934
126,-0.555555553286
127,-0.55555555359
128,-0.555555553854
129,-0.555555554082
130,-0.55555555428
131,-0.555555554451
132,-0.555555554599
133,-0.555555554727
134,-0.555555554838
135,-0.555555554934
136,-0.555555555018
137,-0.55555555509
138,-0.555555555152
139,-0.555555555206
140,-0.555555555253
141,-0.555555555294
142,-0.555555555329
143,-0.555555555359
144,-0.555555555386
145,-0.555555555408
146,-0.555555555428
147,-0.555555555445
148,-0.55555555546
149,-0.555555555473
150,-0.555555555484
151,-0.555555555494
152,-0.555555555502
153,-0.555555555509
154,-0.555555555515
155,-0.555555555521
156,-0.555555555525
157,-0.555555555529
158,-0.555555555533
159,-0.555555555536
160,-0.555555555539
161,-0.555555555541
162,-0.555555555543
163,-0.555555555545
164,-0.555555555546
165,-0.555555555547
166,-0.555555555548
167,-0.555555555549
168,-0.55555555555
169,-0.555555555551
170,-0.555555555552
171,-0.555555555552
172,-0.555555555553
173,-0.555555555553
174,-0.555555555553
175,-0.555555555554
176,-0.555555555554
177,-0.555555555554
178,-0.555555555554
179,-0.555555555554
180,-0.555555555555
181,-0.555555555555
182,-0.555555555555
183,-0.555555555555
184,-0.555555555555
185,-0.555555555555
186,-0.555555555555
187,-0.555555555555
188,-0.555555555555
189,-0.555555555555
190,-0.555555555555
191,-0.555555555555
192,-0.555555555555
193,-0.555555555555
194,-0.555555555555
195,-0.555555555555
196,-0.555555555555
197,-0.555555555555
198,-0.555555555555
199,-0.555555555555
200,-0.555555555556
201,-0.555555555556
202,-0.555555555556
203,-0.555555555556
204,-0.555555555556
205,-0.555555555556
